"No.","Time","Source","Destination","Protocol","Length","Info"
"1954","62.239594","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1955","62.240834","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1956","62.420602","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1664876 Win=63712 Len=0 TSval=46740266 TSecr=595552538"
"1957","62.421999","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1958","62.692575","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 1956#1] 33397 > http [ACK] Seq=748 Ack=1664876 Win=63712 Len=0 TSval=46740319 TSecr=595552538"
"1959","63.417912","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"1960","63.713915","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1666324 Win=62264 Len=0 TSval=46740414 TSecr=595552690"
"1961","63.715253","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"1962","63.716489","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"1963","63.943952","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1669220 Win=60816 Len=0 TSval=46740446 TSecr=595552719"
"1964","63.944027","146.164.69.8","192.150.187.11","TCP","52","[TCP Window Update] 33397 > http [ACK] Seq=748 Ack=1669220 Win=63712 Len=0 TSval=46740446 TSecr=595552719"
"1965","63.945327","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"1966","63.946564","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"1967","63.947794","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"1968","64.433549","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 1964#1] 33397 > http [ACK] Seq=748 Ack=1669220 Win=63712 Len=0 TSval=46740469 TSecr=595552719"
"1969","64.937917","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"1970","65.137573","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1670668 Win=62264 Len=0 TSval=46740565 TSecr=595552842"
"1971","65.138941","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"1972","65.140176","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"1973","65.370224","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1673564 Win=62264 Len=0 TSval=46740587 TSecr=595552862"
"1974","65.371606","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1975","65.372832","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1976","65.374072","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1977","65.426914","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 1973#1] 33397 > http [ACK] Seq=748 Ack=1673564 Win=62264 Len=0 TSval=46740587 TSecr=595552862"
"1978","65.676278","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1675012 Win=63712 Len=0 TSval=46740614 TSecr=595552885"
"1979","65.676396","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1676460 Win=63712 Len=0 TSval=46740614 TSecr=595552885"
"1980","65.677687","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1981","65.679041","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1982","65.679105","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1677908 Win=63712 Len=0 TSval=46740615 TSecr=595552885"
"1983","65.680459","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1984","65.988064","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1679356 Win=63712 Len=0 TSval=46740638 TSecr=595552915"
"1985","65.988235","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1680804 Win=63712 Len=0 TSval=46740638 TSecr=595552915"
"1986","65.989472","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1987","65.990712","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1988","65.991971","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1989","65.992028","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1682252 Win=63712 Len=0 TSval=46740638 TSecr=595552916"
"1990","65.993364","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1991","66.175835","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1683700 Win=63712 Len=0 TSval=46740669 TSecr=595552947"
"1992","66.177163","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1993","66.180250","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1685148 Win=63712 Len=0 TSval=46740669 TSecr=595552947"
"1994","66.181594","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1995","66.181749","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1686596 Win=63712 Len=0 TSval=46740669 TSecr=595552947"
"1996","66.183016","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1997","66.184249","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1998","66.184315","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1688044 Win=63712 Len=0 TSval=46740670 TSecr=595552947"
"1999","66.185650","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2000","66.374037","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1689492 Win=63712 Len=0 TSval=46740688 TSecr=595552965"
"2001","66.374113","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1690940 Win=63712 Len=0 TSval=46740688 TSecr=595552966"
"2002","66.375442","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2003","66.376924","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2004","66.377059","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1692388 Win=63712 Len=0 TSval=46740689 TSecr=595552966"
"2005","66.377128","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1693836 Win=63712 Len=0 TSval=46740689 TSecr=595552966"
"2006","66.377323","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1695284 Win=63712 Len=0 TSval=46740689 TSecr=595552966"
"2007","66.379583","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2008","66.380826","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2009","66.382056","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2010","66.383293","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2011","66.846922","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1698180 Win=63712 Len=0 TSval=46740708 TSecr=595552985"
"2012","66.846997","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1701076 Win=63712 Len=0 TSval=46740708 TSecr=595552986"
"2013","66.849121","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2014","66.849180","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1703972 Win=63712 Len=0 TSval=46740709 TSecr=595552986"
"2015","66.850426","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2016","66.851680","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2017","66.852933","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2018","66.854173","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2019","66.855402","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2020","67.409018","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1706868 Win=63712 Len=0 TSval=46740755 TSecr=595553033"
"2021","67.410382","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2022","67.411613","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2023","67.583065","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1709764 Win=63712 Len=0 TSval=46740756 TSecr=595553033"
"2024","67.583131","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1712660 Win=63712 Len=0 TSval=46740756 TSecr=595553033"
"2025","67.584441","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2026","67.585672","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2027","67.586908","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2028","67.588146","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2029","67.589380","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2030","67.831770","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 2024#1] 33397 > http [ACK] Seq=748 Ack=1712660 Win=63712 Len=0 TSval=46740835 TSecr=595553033"
"2031","67.964440","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 2024#2] 33397 > http [ACK] Seq=748 Ack=1712660 Win=63712 Len=0 TSval=46740835 TSecr=595553033"
"2032","67.964760","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 2024#3] 33397 > http [ACK] Seq=748 Ack=1712660 Win=63712 Len=0 TSval=46740835 TSecr=595553033"
"2033","67.964833","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 2024#4] 33397 > http [ACK] Seq=748 Ack=1712660 Win=63712 Len=0 TSval=46740835 TSecr=595553033"
"2034","67.966096","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Fast Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"2035","67.966152","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 2024#5] 33397 > http [ACK] Seq=748 Ack=1712660 Win=63712 Len=0 TSval=46740835 TSecr=595553033"
"2036","67.967487","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2037","68.288227","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1714108 Win=62264 Len=0 TSval=46740869 TSecr=595553144"
"2038","68.289581","192.150.187.11","146.164.69.8","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"2039","68.289663","146.164.69.8","192.150.187.11","TCP","52","[TCP Dup ACK 2037#1] 33397 > http [ACK] Seq=748 Ack=1714108 Win=62264 Len=0 TSval=46740869 TSecr=595553144"
"2040","68.290908","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2041","68.292144","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2042","68.478449","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1724244 Win=56472 Len=0 TSval=46740899 TSecr=595553177"
"2043","68.479778","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2044","68.481040","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2045","68.481104","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1725692 Win=63712 Len=0 TSval=46740899 TSecr=595553177"
"2046","68.482458","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2047","68.493680","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1727140 Win=63712 Len=0 TSval=46740900 TSecr=595553177"
"2048","68.495017","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2049","68.699959","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1728588 Win=63712 Len=0 TSval=46740918 TSecr=595553196"
"2050","68.700029","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1730036 Win=63712 Len=0 TSval=46740918 TSecr=595553196"
"2051","68.700111","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1731484 Win=62264 Len=0 TSval=46740918 TSecr=595553196"
"2052","68.701435","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2053","68.702691","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2054","68.703988","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2055","68.705281","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2056","68.705387","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1732932 Win=63712 Len=0 TSval=46740920 TSecr=595553197"
"2057","68.706723","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2058","68.912257","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1734380 Win=63712 Len=0 TSval=46740941 TSecr=595553218"
"2059","68.913621","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2060","68.926347","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1735828 Win=63712 Len=0 TSval=46740941 TSecr=595553218"
"2061","68.927683","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2062","68.927743","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1737276 Win=63712 Len=0 TSval=46740941 TSecr=595553218"
"2063","68.927814","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1738724 Win=62264 Len=0 TSval=46740941 TSecr=595553218"
"2064","68.927891","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1740172 Win=63712 Len=0 TSval=46740941 TSecr=595553218"
"2065","68.929136","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2066","68.930367","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2067","68.931603","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2068","68.932838","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2069","69.159984","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1741620 Win=63712 Len=0 TSval=46740966 TSecr=595553239"
"2070","69.161358","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2071","69.311082","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1743068 Win=63712 Len=0 TSval=46740968 TSecr=595553240"
"2072","69.312429","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"2073","69.312499","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1744516 Win=63712 Len=0 TSval=46740969 TSecr=595553241"
